,date,open,high,low,close,volume
201,2014-03-24,610001.0,621000.0,590000.0,607900.0,89.91586329999998
202,2014-03-25,607500.0,626300.0,607500.0,623900.0,49.415904019999985
203,2014-03-26,624000.0,629000.0,610000.0,629000.0,68.04857143000001
204,2014-03-27,629000.0,635888.0,530000.0,542000.0,122.61341835999998
205,2014-03-28,550000.0,574900.0,510000.0,522030.0,200.35896881999997
206,2014-03-29,525000.0,550000.0,523000.0,540000.0,51.09117699000001
207,2014-03-30,525000.0,539000.0,491000.0,491002.0,140.18902322
208,2014-03-31,492000.0,514999.0,452000.0,480000.0,168.0155539799999
209,2014-04-01,480000.0,519900.0,480000.0,515000.0,137.14934955999996
210,2014-04-02,514000.0,516000.0,481000.0,487000.0,54.02366480000003
211,2014-04-03,487000.0,506000.0,410000.0,448000.0,208.1307246999999
212,2014-04-04,440000.0,479000.0,433119.0,452000.0,63.1082943
213,2014-04-05,452000.0,470000.0,447000.0,465000.0,63.792923139999985
214,2014-04-06,465000.0,505000.0,457000.0,463100.0,105.81544778000004
215,2014-04-07,466200.0,483900.0,466000.0,477600.0,53.36012217
216,2014-04-08,477600.0,484000.0,465000.0,471000.0,53.55195553
217,2014-04-09,471101.0,483000.0,467000.0,474000.0,88.09090432999997
218,2014-04-10,474000.0,475000.0,415100.0,427500.0,293.51052525
219,2014-04-11,427500.0,449000.0,362000.0,436000.0,557.77578458
220,2014-04-12,437000.0,470000.0,425003.0,450000.0,162.12370549999994
221,2014-04-13,450000.0,455000.0,440100.0,447990.0,44.399217769999986
222,2014-04-14,432101.0,520000.0,430000.0,487000.0,340.21581968
223,2014-04-15,495000.0,548000.0,490000.0,525000.0,233.65624638
224,2014-04-16,525000.0,590000.0,525000.0,540100.0,354.91065899000006
225,2014-04-17,549000.0,580000.0,520000.0,531000.0,149.71597437000005
226,2014-04-18,544019.0,548999.0,515300.0,515300.0,102.46769982999999
227,2014-04-19,515300.0,539899.0,505000.0,530000.0,119.85088031999996
228,2014-04-20,535000.0,540000.0,526005.0,530000.0,41.27098537000001
229,2014-04-21,527500.0,549000.0,525500.0,539600.0,159.79432471999996
230,2014-04-22,534000.0,539000.0,525000.0,529100.0,81.41980847000005
231,2014-04-23,529100.0,534000.0,515000.0,528600.0,152.13121047
232,2014-04-24,524999.0,525000.0,513000.0,525000.0,94.52840606
233,2014-04-25,526900.0,529900.0,475000.0,475000.0,367.2128305000001
234,2014-04-26,475000.0,491900.0,470000.0,470000.0,127.6934725
235,2014-04-27,482900.0,482900.0,473500.0,478000.0,14.181907740000002
236,2014-04-28,478000.0,478000.0,439000.0,457000.0,194.23817076999993
237,2014-04-29,456000.0,470000.0,450000.0,468000.0,196.19300591999996
238,2014-04-30,468997.0,477100.0,455000.0,468000.0,126.78464421
239,2014-05-01,466500.0,474000.0,461000.0,464000.0,159.81788502999999
240,2014-05-02,468500.0,474900.0,460000.0,465500.0,211.14579137999993
241,2014-05-03,461001.0,466500.0,451200.0,451200.0,113.63642939000006
242,2014-05-04,459999.0,460000.0,450000.0,450601.0,67.60047531000002
243,2014-05-05,452200.0,459997.0,448500.0,448500.0,39.86804184000001
244,2014-05-06,452000.0,452000.0,436000.0,446002.0,106.52742883999998
245,2014-05-07,449899.0,462000.0,446501.0,462000.0,112.18687108999998
246,2014-05-08,455000.0,469999.0,455000.0,459500.0,151.82921749
247,2014-05-09,460000.0,470000.0,458500.0,470000.0,95.66569294000003
248,2014-05-10,470000.0,480000.0,463001.0,470000.0,59.42403565000001
249,2014-05-11,470000.0,477000.0,458100.0,458100.0,104.40353054999997
250,2014-05-12,459000.0,466000.0,430000.0,450602.0,213.75317096999996
251,2014-05-13,454500.0,459999.0,450000.0,452000.0,110.5233895
252,2014-05-14,452000.0,458999.0,449001.0,453200.0,102.96720012999995
253,2014-05-15,454001.0,464500.0,453334.0,462000.0,114.00205029000004
254,2014-05-16,462100.0,471000.0,458111.0,471000.0,145.97034577000005
255,2014-05-17,471000.0,474000.0,464700.0,464700.0,61.977326020000014
256,2014-05-18,465005.0,466800.0,465000.0,465003.0,35.10341696999999
257,2014-05-19,465003.0,466799.0,462000.0,463001.0,147.37320609999998
258,2014-05-20,463000.0,478000.0,463000.0,478000.0,192.1090649799999
259,2014-05-21,478000.0,520000.0,478000.0,508000.0,387.1092209899998
260,2014-05-22,508000.0,537500.0,506004.0,534000.0,331.65041465999985
261,2014-05-23,535000.0,562500.0,532500.0,558000.0,486.74649052000024
262,2014-05-24,550000.0,564000.0,540000.0,548000.0,236.33445736000002
263,2014-05-25,544000.0,598000.0,540000.0,586000.0,430.7302373999999
264,2014-05-26,591000.0,626000.0,585000.0,614998.0,697.2533116099999
265,2014-05-27,614997.0,619800.0,575001.0,587000.0,412.01433679000036
266,2014-05-28,591000.0,609000.0,590000.0,598700.0,214.57841191000006
267,2014-05-29,598700.0,603000.0,582000.0,593300.0,228.80207110999976
268,2014-05-30,588500.0,626000.0,588500.0,617000.0,495.99687843999976
269,2014-05-31,623000.0,637800.0,615001.0,630000.0,416.89520894999976
270,2014-06-01,629000.0,685000.0,629000.0,682000.0,378.87201228
271,2014-06-02,680000.0,690000.0,641000.0,659000.0,455.67331058999997
272,2014-06-03,659000.0,713999.0,653000.0,700000.0,702.2222930900001
273,2014-06-04,700000.0,709999.0,645200.0,687000.0,678.9347528099997
274,2014-06-05,680010.0,696000.0,675000.0,692999.0,492.5777865499999
275,2014-06-06,692998.0,692998.0,680000.0,685001.0,161.18896338000005
276,2014-06-07,685001.0,687900.0,674000.0,680000.0,185.95999664
277,2014-06-08,680000.0,683999.0,677000.0,681000.0,60.87047960999999
278,2014-06-09,680000.0,683900.0,665000.0,675000.0,190.53727590000008
279,2014-06-10,677999.0,681000.0,671000.0,675000.0,248.34506955999984
280,2014-06-11,675102.0,678988.0,662100.0,670000.0,329.64346385
281,2014-06-12,672997.0,672999.0,653300.0,656000.0,507.8518680399997
282,2014-06-13,657000.0,657000.0,580000.0,637900.0,1139.3913581000004
283,2014-06-14,633000.0,634999.0,610200.0,610200.0,238.96837457999996
284,2014-06-15,610200.0,619800.0,580000.0,588000.0,381.9279786999999
285,2014-06-16,592000.0,622999.0,587001.0,606000.0,570.7992272299997
286,2014-06-17,605002.0,617000.0,605000.0,612999.0,334.05186205000007
287,2014-06-18,612900.0,630000.0,608101.0,623100.0,265.08276711999997
288,2014-06-19,623000.0,624500.0,615000.0,622000.0,188.77640188000004
289,2014-06-20,620000.0,620001.0,606000.0,613900.0,212.42258646999994
290,2014-06-21,613900.0,615900.0,607000.0,612500.0,138.16719568000002
291,2014-06-22,610555.0,623000.0,609000.0,618900.0,190.48342224
292,2014-06-23,615006.0,618498.0,608201.0,612899.0,159.0237489
293,2014-06-24,610001.0,612990.0,605113.0,610000.0,195.03762236999995
294,2014-06-25,609102.0,611000.0,574000.0,589789.0,477.6523658599999
295,2014-06-26,589789.0,609000.0,581100.0,597999.0,251.76209750000004
296,2014-06-27,595000.0,620000.0,592001.0,620000.0,511.50527291000014
297,2014-06-28,620000.0,629000.0,610000.0,619000.0,245.25763082000003
298,2014-06-29,616100.0,629000.0,616100.0,621000.0,114.35143991000002
299,2014-06-30,619200.0,654999.0,619100.0,637500.0,534.1067324
300,2014-07-01,640000.0,685000.0,640000.0,680000.0,654.27107612
301,2014-07-02,683000.0,685000.0,660100.0,674500.0,492.58145796999986
302,2014-07-03,675000.0,677490.0,661400.0,665100.0,285.40697167999986
303,2014-07-04,665100.0,670000.0,641000.0,658999.0,315.7297102599999
304,2014-07-05,658997.0,658997.0,640000.0,650000.0,140.63896902000005
305,2014-07-06,650000.0,655000.0,647000.0,653000.0,154.66007782000003
306,2014-07-07,650000.0,654500.0,641000.0,649000.0,216.08649827999994
307,2014-07-08,641500.0,646999.0,632500.0,642000.0,133.55948416
308,2014-07-09,640999.0,642999.0,633100.0,638900.0,164.70428381
309,2014-07-10,638900.0,643000.0,632500.0,637605.0,269.11865350000005
310,2014-07-11,637606.0,648000.0,635400.0,643000.0,292.4044976699999
311,2014-07-12,643000.0,653000.0,642050.0,646101.0,134.63193498000007
312,2014-07-13,645000.0,650000.0,642000.0,648000.0,111.96994842000004
313,2014-07-14,647000.0,648899.0,634000.0,635000.0,134.35137416000006
314,2014-07-15,635001.0,642998.0,633103.0,638000.0,218.88583314
315,2014-07-16,640000.0,647000.0,636000.0,637000.0,223.36047665000007
316,2014-07-17,639500.0,642899.0,635000.0,642899.0,169.2066086299999
317,2014-07-18,642899.0,650100.0,642899.0,647800.0,253.80622029999986
318,2014-07-19,646494.0,657000.0,644000.0,652240.0,228.59176628999992
319,2014-07-20,650100.0,652700.0,640000.0,648993.0,113.2233765999999
320,2014-07-21,648989.0,650000.0,640100.0,646400.0,349.8388532600001
321,2014-07-22,646000.0,648899.0,642500.0,642600.0,225.54481195999983
322,2014-07-23,643500.0,645999.0,641006.0,643002.0,165.38700113999988
323,2014-07-24,645998.0,646000.0,619000.0,626750.0,354.6653687200002
324,2014-07-25,626749.0,633800.0,616000.0,622000.0,232.20782363999984
325,2014-07-26,622012.0,622012.0,605000.0,611608.0,171.83608829000005
326,2014-07-27,611605.0,618000.0,610005.0,613887.0,107.78697770999993
327,2014-07-28,613888.0,614900.0,590000.0,598999.0,363.1140936499997
328,2014-07-29,598997.0,609999.0,593000.0,595200.0,131.68513795
329,2014-07-30,598000.0,600000.0,590000.0,592500.0,226.62727162999994
330,2014-07-31,593999.0,600100.0,570200.0,600100.0,357.03999041000014
331,2014-08-01,603000.0,619900.0,595000.0,615000.0,270.26939368
332,2014-08-02,614999.0,621998.0,600000.0,600499.0,143.5375077799998
333,2014-08-03,607997.0,610000.0,598100.0,604964.0,101.45164211
334,2014-08-04,604962.0,607998.0,598000.0,604000.0,95.22749008999999
335,2014-08-05,604000.0,605900.0,595600.0,605800.0,231.94087883999998
336,2014-08-06,603401.0,612500.0,600101.0,606000.0,216.19677148999997
337,2014-08-07,603501.0,610000.0,603000.0,609109.0,78.54833230999996
338,2014-08-08,609109.0,622900.0,607102.0,617500.0,211.14177403999992
339,2014-08-09,616001.0,617499.0,605000.0,613900.0,157.95609747
340,2014-08-10,612789.0,620000.0,608100.0,616999.0,127.96850932999996
341,2014-08-11,616999.0,616999.0,610000.0,610000.0,142.17383760999996
342,2014-08-12,610000.0,612497.0,585621.0,594001.0,353.47386950999993
343,2014-08-13,594002.0,597000.0,539999.0,564001.0,446.2488611800003
344,2014-08-14,556501.0,577000.0,470000.0,495000.0,551.1851521599996
345,2014-08-15,513500.0,538898.0,490501.0,517001.0,188.5270892799999
346,2014-08-16,517000.0,523500.0,485000.0,509001.0,309.91785330999994
347,2014-08-17,505002.0,550000.0,503000.0,515000.0,148.10207867000008
348,2014-08-18,510001.0,519999.0,455000.0,485899.0,334.25817942999987
349,2014-08-19,484000.0,490999.0,462300.0,483800.0,490.90746959000023
350,2014-08-20,489999.0,507500.0,477102.0,507500.0,387.9022281999996
351,2014-08-21,509000.0,545000.0,503000.0,537500.0,520.0725053700003
352,2014-08-22,536900.0,538400.0,513504.0,528997.0,228.98764865000004
353,2014-08-23,528998.0,529900.0,506001.0,522999.0,131.75537456
354,2014-08-24,522499.0,525000.0,509010.0,514000.0,76.08380584999998
355,2014-08-25,512500.0,528499.0,512000.0,519499.0,94.68404666000002
356,2014-08-26,518999.0,525999.0,514998.0,523988.0,161.3171964599999
357,2014-08-27,523989.0,529000.0,518000.0,523000.0,211.12854058999994
358,2014-08-28,523000.0,526000.0,514998.0,515000.0,119.62935217000003
359,2014-08-29,520000.0,521995.0,512000.0,517999.0,95.04350153
360,2014-08-30,517999.0,520799.0,511000.0,514000.0,89.34113657
361,2014-08-31,514000.0,514998.0,492100.0,496000.0,216.7755293099999
362,2014-09-01,496000.0,500000.0,479000.0,486001.0,288.90994056
363,2014-09-02,487001.0,493000.0,480000.0,484300.0,278.2747817699999
364,2014-09-03,489948.0,490900.0,482500.0,489980.0,195.41711484000007
365,2014-09-04,489900.0,491000.0,481200.0,490000.0,165.18774754999995
366,2014-09-05,490900.0,495000.0,486000.0,489800.0,141.95229998
367,2014-09-06,486500.0,489800.0,484300.0,484300.0,41.33810807
368,2014-09-07,487000.0,488000.0,483700.0,488000.0,35.991156020000005
369,2014-09-08,487900.0,489600.0,472100.0,479900.0,77.83773409999998
370,2014-09-09,479000.0,482500.0,465000.0,482000.0,72.26807295000002
371,2014-09-10,481300.0,492000.0,472200.0,490000.0,87.11063224999997
372,2014-09-11,490000.0,490000.0,478000.0,483500.0,173.93906017
373,2014-09-12,484400.0,487000.0,479100.0,484700.0,226.9382464999999
374,2014-09-13,484700.0,487800.0,481100.0,487800.0,114.92404467000003
375,2014-09-14,487700.0,488900.0,484900.0,486000.0,54.24516832999999
376,2014-09-15,486500.0,488500.0,484100.0,485000.0,131.27762583
377,2014-09-16,485900.0,486800.0,477300.0,477400.0,104.74852084999995
378,2014-09-17,479000.0,479000.0,462320.0,462320.0,106.06010047000004
379,2014-09-18,463100.0,470000.0,440100.0,445000.0,138.16376742999984
380,2014-09-19,445000.0,450000.0,375000.0,400000.0,591.2538496899999
381,2014-09-20,409700.0,438900.0,402000.0,433900.0,176.39240605999993
382,2014-09-21,431700.0,435000.0,399000.0,423000.0,282.0751932599998
383,2014-09-22,417000.0,422000.0,400500.0,414800.0,190.74120570000002
384,2014-09-23,410100.0,418000.0,405400.0,411200.0,151.52493854999997
385,2014-09-24,407100.0,451000.0,407100.0,439900.0,483.4920362499999
386,2014-09-25,434100.0,439900.0,415600.0,426900.0,241.78032123
387,2014-09-26,417100.0,425000.0,411600.0,415700.0,232.73541100999998
388,2014-09-27,415600.0,417500.0,410700.0,410800.0,39.52573760000003
389,2014-09-28,410800.0,414800.0,403100.0,408300.0,115.85759841999996
390,2014-09-29,403600.0,411100.0,385300.0,396000.0,390.08206749000004
391,2014-09-30,395000.0,401000.0,382100.0,393000.0,234.15223794000005
392,2014-10-01,398000.0,408000.0,390200.0,398900.0,206.06348358999992
393,2014-10-02,399000.0,415000.0,386000.0,386000.0,203.9181560399999
394,2014-10-03,397000.0,398000.0,382700.0,389100.0,125.66720294999999
395,2014-10-04,387900.0,388000.0,354000.0,363400.0,277.1061402099999
396,2014-10-05,363400.0,372500.0,310000.0,328600.0,506.1681667900003
397,2014-10-06,333900.0,350000.0,301500.0,350000.0,289.82398769
398,2014-10-07,350100.0,367000.0,334200.0,350000.0,407.06520598000026
399,2014-10-08,350000.0,370000.0,345600.0,370000.0,546.2881004999996
400,2014-10-09,370000.0,406900.0,367500.0,406900.0,478.14494702000025
401,2014-10-10,406000.0,406900.0,373100.0,379000.0,295.2643597599999
402,2014-10-11,379000.0,387900.0,374000.0,377000.0,455.0943174400003
403,2014-10-12,378800.0,384000.0,376600.0,379800.0,40.58102205000001
404,2014-10-13,376200.0,393900.0,376200.0,390000.0,290.3186030499998
405,2014-10-14,388400.0,419500.0,387500.0,414500.0,590.7169985399997
406,2014-10-15,411200.0,419000.0,398300.0,408500.0,291.65941374
407,2014-10-16,407900.0,419000.0,394100.0,400000.0,210.79327886999985
408,2014-10-17,397000.0,402800.0,370000.0,393500.0,182.1284924
409,2014-10-18,393400.0,409900.0,393400.0,404000.0,116.1030303
410,2014-10-19,408000.0,409900.0,402100.0,408000.0,26.984966589999996
411,2014-10-20,408000.0,408000.0,397400.0,402000.0,179.66661467
412,2014-10-21,402000.0,406200.0,397100.0,406200.0,150.57002705999986
413,2014-10-22,404500.0,404500.0,398000.0,400700.0,74.80544929999998
414,2014-10-23,400700.0,401500.0,380000.0,380000.0,218.03343869999972
415,2014-10-24,379800.0,390000.0,371000.0,384000.0,225.86854147000003
416,2014-10-25,385500.0,386000.0,364000.0,372000.0,175.33768313999997
417,2014-10-26,371000.0,380000.0,366100.0,376000.0,166.47761362000008
418,2014-10-27,375800.0,378800.0,351000.0,370000.0,166.52231885999996
419,2014-10-28,369900.0,372700.0,365400.0,371900.0,170.68551117
420,2014-10-29,371900.0,371900.0,352500.0,353000.0,145.02294029999996
421,2014-10-30,353100.0,362700.0,350000.0,352000.0,203.18159601999997
422,2014-10-31,352000.0,365500.0,335000.0,352400.0,263.30578167
423,2014-11-01,357800.0,357900.0,340000.0,344000.0,104.61431777
424,2014-11-02,348500.0,350000.0,338000.0,343700.0,153.60922066000003
425,2014-11-03,339300.0,405000.0,339200.0,348000.0,320.70649969
426,2014-11-04,346300.0,350700.0,341000.0,349400.0,125.19779272000002
427,2014-11-05,348000.0,370000.0,340000.0,370000.0,273.27694334999995
428,2014-11-06,367000.0,367000.0,355000.0,366000.0,275.57213455
429,2014-11-07,366000.0,379800.0,358800.0,372800.0,361.57325442000007
430,2014-11-08,372400.0,374700.0,367500.0,370000.0,56.63151618000001
431,2014-11-09,370000.0,377000.0,368000.0,377000.0,118.09418548999999
432,2014-11-10,377000.0,393000.0,376300.0,391000.0,282.13700289999986
433,2014-11-11,390500.0,395000.0,380000.0,387900.0,128.03969341999996
434,2014-11-12,387000.0,419500.0,383500.0,418000.0,396.1198525999998
435,2014-11-13,418000.0,516700.0,410000.0,471000.0,696.2244965900001
436,2014-11-14,475000.0,499700.0,415700.0,435000.0,338.4760018399998
437,2014-11-15,442000.0,454000.0,410000.0,410000.0,145.06107713000006
438,2014-11-16,410000.0,428900.0,403000.0,415000.0,86.80312480000002
439,2014-11-17,412000.0,440000.0,412000.0,426100.0,199.79955202999997
440,2014-11-18,432500.0,432900.0,410000.0,412900.0,358.37808307
441,2014-11-19,412000.0,428500.0,405000.0,416600.0,449.58268480000004
442,2014-11-20,416600.0,422000.0,385100.0,402000.0,245.70460739999982
443,2014-11-21,401900.0,403000.0,370200.0,385000.0,404.00355472000047
444,2014-11-22,385000.0,400000.0,384000.0,392000.0,131.39680901000003
445,2014-11-23,397500.0,398000.0,389000.0,391200.0,108.49129632999997
446,2014-11-24,395800.0,420000.0,395800.0,412400.0,263.03617286999685
447,2014-11-25,412400.0,425000.0,408200.0,415000.0,415.92214958000096
448,2014-11-26,419900.0,427500.0,400500.0,413000.0,254.91402812999993
449,2014-11-27,412000.0,420000.0,405600.0,408200.0,236.48517219999994
450,2014-11-28,408100.0,420000.0,396200.0,404100.0,446.3026012499986
451,2014-11-29,410000.0,423000.0,410000.0,419200.0,242.87464632
452,2014-11-30,419200.0,420000.0,410000.0,418900.0,150.32394960000005
453,2014-12-01,418000.0,423000.0,413700.0,418500.0,211.20222925999997
454,2014-12-02,420000.0,426500.0,418400.0,424100.0,227.47586158000018
455,2014-12-03,424300.0,428500.0,417000.0,421400.0,181.81866462999992
456,2014-12-04,419000.0,425400.0,411500.0,415000.0,284.3743752199978
457,2014-12-05,417000.0,422800.0,410000.0,416600.0,258.7913346900001
458,2014-12-06,419500.0,419900.0,413000.0,415900.0,82.58122007000001
459,2014-12-07,415900.0,418000.0,413100.0,416900.0,131.33348439000054
460,2014-12-08,417000.0,418000.0,408000.0,414500.0,310.07362191
461,2014-12-09,410200.0,414000.0,380000.0,387100.0,299.03694541999806
462,2014-12-10,393000.0,394900.0,380000.0,388000.0,184.93041891000004
463,2014-12-11,388000.0,400000.0,373500.0,392500.0,571.060783560001
464,2014-12-12,394500.0,398600.0,385100.0,386100.0,231.6663785900004
465,2014-12-13,389000.0,398600.0,380200.0,385000.0,287.79126893999853
466,2014-12-14,387100.0,393900.0,385000.0,387100.0,74.39611271000007
467,2014-12-15,388000.0,397000.0,385100.0,385500.0,314.75182027999983
468,2014-12-16,385500.0,398000.0,370100.0,373200.0,809.0150440700017
469,2014-12-17,374900.0,380000.0,358000.0,358500.0,723.135921930002
470,2014-12-18,358500.0,369900.0,337200.0,345500.0,985.5367060299924
471,2014-12-19,344100.0,352700.0,343200.0,346000.0,468.54832811000057
472,2014-12-20,349000.0,366000.0,344000.0,361300.0,442.0611439099994
473,2014-12-21,362900.0,366000.0,350000.0,360900.0,211.01591491000025
474,2014-12-22,361000.0,369000.0,354500.0,363000.0,340.7569310899978
475,2014-12-23,363000.0,375000.0,361100.0,372000.0,371.74236813000016
476,2014-12-24,372000.0,376000.0,366500.0,367600.0,202.10409614999995
477,2014-12-25,367600.0,376000.0,349100.0,352100.0,496.73879177000003
478,2014-12-26,354000.0,368000.0,351000.0,365000.0,246.37453708999996
479,2014-12-27,360500.0,367400.0,345000.0,345000.0,344.64289081999925
480,2014-12-28,351000.0,358100.0,344000.0,345200.0,99.30403079999996
481,2014-12-29,349500.0,355000.0,344600.0,348300.0,207.18986643000014
482,2014-12-30,347900.0,347900.0,336100.0,336100.0,367.81786882000097
483,2014-12-31,336300.0,344900.0,336100.0,338000.0,324.09697530999875
484,2015-01-01,338100.0,350000.0,338100.0,345200.0,280.28079143000014
485,2015-01-02,345000.0,346500.0,341900.0,345900.0,277.67012300000005
486,2015-01-03,345900.0,347600.0,330000.0,330200.0,272.21967301999985
487,2015-01-04,333900.0,339500.0,287000.0,290000.0,571.4638454899999
488,2015-01-05,295900.0,315400.0,283800.0,301000.0,774.6688623599985
489,2015-01-06,299100.0,303500.0,295000.0,300600.0,193.39776984999997
490,2015-01-07,302400.0,320000.0,299100.0,315000.0,364.31284152999984
491,2015-01-08,311100.0,324000.0,286100.0,309500.0,524.97935102
492,2015-01-09,309300.0,314000.0,300000.0,306900.0,200.14943526000008
493,2015-01-10,306000.0,319900.0,298100.0,299100.0,648.99859481
494,2015-01-11,299100.0,305000.0,295600.0,303000.0,213.77000026999997
495,2015-01-12,302300.0,305000.0,289000.0,294000.0,405.76641455000004
496,2015-01-13,297400.0,298900.0,246100.0,255000.0,703.1750661900004
497,2015-01-14,254900.0,271000.0,190000.0,207000.0,1861.6344687399994
498,2015-01-15,208000.0,280000.0,183000.0,230000.0,1466.4493468299975
499,2015-01-16,231000.0,245000.0,215500.0,220000.0,589.0888159800003
500,2015-01-17,219000.0,235000.0,209500.0,210000.0,689.6611893700001
501,2015-01-18,209500.0,232000.0,207900.0,224000.0,533.5514329900002
502,2015-01-19,224900.0,231000.0,220000.0,224200.0,482.7857743300001
503,2015-01-20,226400.0,229600.0,220300.0,226400.0,535.21576243
504,2015-01-21,226700.0,232000.0,222100.0,228300.0,555.7590826299999
505,2015-01-22,228100.0,255000.0,228100.0,249000.0,888.3252031899996
506,2015-01-23,249000.0,255000.0,241600.0,250700.0,580.39328962
507,2015-01-24,250700.0,253500.0,246400.0,253500.0,275.90742497999986
508,2015-01-25,254000.0,276000.0,254000.0,267000.0,786.9441076599996
509,2015-01-26,268000.0,331000.0,265000.0,299500.0,1679.2377587900028
510,2015-01-27,300000.0,300000.0,270200.0,286000.0,642.01902496
511,2015-01-28,287700.0,289000.0,277400.0,278000.0,616.0421828200001
512,2015-01-29,277700.0,279700.0,246000.0,246000.0,1085.6782777000003
513,2015-01-30,246600.0,266000.0,246500.0,251200.0,711.3750891700004
514,2015-01-31,251500.0,259300.0,249200.0,252800.0,862.6249274900002
515,2015-02-01,251900.0,253800.0,232000.0,232100.0,812.6255437200003
516,2015-02-02,232100.0,255500.0,232100.0,250000.0,1093.5279953399975
517,2015-02-03,249000.0,270000.0,246600.0,264500.0,947.8123936000003
518,2015-02-04,264300.0,264500.0,240300.0,247500.0,820.5013431200006
519,2015-02-05,247000.0,252800.0,242100.0,248500.0,288.5721029499995
520,2015-02-06,246700.0,249000.0,236000.0,245000.0,989.12019254
521,2015-02-07,244700.0,252800.0,236000.0,248300.0,1294.9355136499985
522,2015-02-08,249000.0,251700.0,243200.0,246000.0,373.6521253000001
523,2015-02-09,245100.0,247700.0,240500.0,241100.0,584.9396054100001
524,2015-02-10,242000.0,243900.0,235500.0,237400.0,518.4301391400002
525,2015-02-11,237000.0,246800.0,236500.0,243300.0,711.3564053299995
526,2015-02-12,243300.0,245900.0,240500.0,244900.0,328.2027429199999
527,2015-02-13,244900.0,257000.0,243100.0,253300.0,798.4963400400001
528,2015-02-14,254800.0,270000.0,250000.0,265900.0,1072.4162326300002
529,2015-02-15,264600.0,287900.0,263000.0,263000.0,1256.9804203699991
530,2015-02-16,267700.0,267800.0,248900.0,259800.0,458.79086094000013
531,2015-02-17,259800.0,264900.0,257000.0,262900.0,365.0960719600002
532,2015-02-18,262900.0,274600.0,261000.0,261000.0,579.5454067099995
533,2015-02-19,263000.0,265300.0,257500.0,263200.0,221.03140153
534,2015-02-20,263200.0,274900.0,263100.0,273000.0,1203.4047045700006
535,2015-02-21,273000.0,275000.0,268000.0,272200.0,433.42025450000006
536,2015-02-22,271000.0,274000.0,263000.0,263000.0,474.87408262
537,2015-02-23,264300.0,269900.0,261300.0,265500.0,948.0985091699991
538,2015-02-24,264900.0,269500.0,264000.0,265000.0,505.59689995999986
539,2015-02-25,265000.0,267700.0,260200.0,264900.0,478.8562817799999
540,2015-02-26,264900.0,266000.0,261000.0,261100.0,581.8001409499992
541,2015-02-27,262000.0,290000.0,261200.0,274100.0,1293.8214517199976
542,2015-02-28,274900.0,280000.0,272000.0,274600.0,393.5402076899997
543,2015-03-01,276400.0,277100.0,272000.0,274900.0,513.8229540800002
544,2015-03-02,274500.0,286800.0,274000.0,285000.0,1200.36033535
545,2015-03-03,285100.0,304700.0,285000.0,291200.0,1435.8793096799989
546,2015-03-04,294200.0,310000.0,293000.0,306000.0,963.37542677
547,2015-03-05,307000.0,309000.0,293800.0,298000.0,800.009908979997
548,2015-03-06,298000.0,306500.0,291500.0,299900.0,807.5205007200005
549,2015-03-07,300000.0,304400.0,297200.0,298200.0,324.2935534599999
550,2015-03-08,299000.0,303000.0,299000.0,299600.0,312.36477656999995
551,2015-03-09,299900.0,310000.0,299100.0,308600.0,650.9565592400004
552,2015-03-10,308800.0,330000.0,308000.0,327000.0,1382.508157859999
553,2015-03-11,327300.0,330800.0,323900.0,327000.0,337.23216148
554,2015-03-12,327100.0,330800.0,324500.0,328600.0,686.8853026800002
555,2015-03-13,328000.0,328900.0,323400.0,326500.0,511.7026554299998
556,2015-03-14,326000.0,326500.0,310000.0,314100.0,552.0686177100001
557,2015-03-15,314100.0,320000.0,311300.0,319000.0,215.00430175999992
558,2015-03-16,319900.0,325900.0,316000.0,325800.0,495.66573868
559,2015-03-17,325000.0,327000.0,320000.0,320000.0,305.6791719700001
560,2015-03-18,318500.0,321000.0,299500.0,305300.0,1088.8494870999996
561,2015-03-19,306000.0,309500.0,276000.0,288000.0,775.662653409998
562,2015-03-20,288000.0,299000.0,282500.0,289900.0,370.88455431
563,2015-03-21,290000.0,292400.0,283600.0,288000.0,253.2359185699999
564,2015-03-22,289800.0,289900.0,286200.0,288900.0,72.58237474
565,2015-03-23,287200.0,296500.0,287100.0,295100.0,479.71003136000013
566,2015-03-24,293800.0,295000.0,268000.0,276000.0,869.5837999299986
567,2015-03-25,274000.0,279000.0,262000.0,268000.0,1172.7349223799984
568,2015-03-26,269100.0,280000.0,269000.0,276800.0,269.92745335000006
569,2015-03-27,278200.0,282000.0,271000.0,272800.0,255.71638474999986
570,2015-03-28,272800.0,278000.0,271500.0,277400.0,463.8922014500006
571,2015-03-29,275300.0,277900.0,265500.0,268000.0,359.2685884999999
572,2015-03-30,269900.0,272900.0,263000.0,270000.0,525.4524383299995
573,2015-03-31,270100.0,275900.0,268100.0,272000.0,959.5898820800003
574,2015-04-01,269600.0,272500.0,266300.0,267300.0,369.51118122999975
575,2015-04-02,267200.0,272000.0,267200.0,270500.0,325.2629376400001
576,2015-04-03,270100.0,277300.0,267600.0,276000.0,881.7998764900001
577,2015-04-04,276400.0,277000.0,273500.0,274300.0,167.20096868
578,2015-04-05,273800.0,278000.0,273600.0,278000.0,270.16250489
579,2015-04-06,278000.0,283000.0,277600.0,279800.0,734.7623946200002
580,2015-04-07,280800.0,280900.0,274500.0,278900.0,814.39843854
581,2015-04-08,278900.0,280400.0,268200.0,269600.0,552.5041015399994
